,AD:att_all_ave,AD:att_AD_ave,AD:att_SCZ_ave,AD:att_dat_ave,Control:att_all_ave,Control:att_AD_ave,Control:att_SCZ_ave,Control:att_dat_ave
Oligo:FLI1 -> CD58,0.09966238089379571,0.06297662849373076,0.07049772038766296,0.13258758734689455,0.06898453912068572,0.042326642370561836,0.04822180761590175,0.09269485324813964
Oligo:ETV6 -> CSF1R,0.03339030381395411,0.00863469880846591,0.009736881165605298,0.05759481764087266,0.011987525901569656,0.0055611798253945716,0.008224275201752626,0.017082324289565746
Oligo:RUNX1 -> ZNF710,0.061793690979165955,0.044182018071871505,0.03610670755744597,0.08344301914367319,0.08931603279166742,0.08239071222725805,0.07352706360392777,0.10067317766774195
OPC:ZEB1 -> ARHGAP10,0.11378365870720215,0.12148517123301063,0.11399259347948473,0.10982843505815668,0.04969404176000472,0.032122854578689845,0.03170114136750398,0.06747608554691255
Oligo:IKZF1 -> SMAP2,0.05596049614947135,0.039692262102851046,0.037658792635316206,0.07324546492985909,0.13014915269023486,0.1021811735976228,0.10282673904387309,0.1577943490597218
Oligo:RUNX1 -> SMAP2,0.05401506038836314,0.035226791987263854,0.04006929072570405,0.07038207942024234,0.1245623296820808,0.10532239966028183,0.095410575625534,0.1487581717212537
Micro:NFATC2 -> SAMSN1,0.02626439214714503,0.007462537954364068,0.012600241516597619,0.04249739455880926,0.04151554575305307,0.03758772482913824,0.03127117410610727,0.04860164203848346
Oligo:ETV6 -> RHBDF2,0.04202053429106924,0.015432781533841635,0.01657068527537758,0.0680393351775289,0.01850552447971739,0.011635603624138586,0.01040222677312258,0.025992133760804212
Immune:RUNX3 -> GRAP2,0.0406946308062468,0.04221823247867318,0.03900826632705964,0.040776012209627205,0.009626723168906158,0.0009852358341566575,0.0005558026228496302,0.01848292710930921
Oligo:ETV6 -> CIITA,0.04519892524759578,0.018726552079543345,0.018938139421585107,0.07156550474462738,0.023215344925842943,0.013906745280962854,0.014808083175930443,0.03207327562323928
Oligo:IKZF1 -> INPP5D,0.03723167390590344,0.02725676116959111,0.0210466128539681,0.0503116608000273,0.053602842331492886,0.04271617454258972,0.0396075491854627,0.0660438227989596
Oligo:ETV6 -> RCSD1,0.045767728050198575,0.022058507420387806,0.021293504475011327,0.0698594501526976,0.030244409916660008,0.022134441089470835,0.023991502918292208,0.03742584782943855
Oligo:IKZF1 -> SH3TC1,0.06390765303837946,0.048558311447493625,0.04549807108826539,0.08078711480887944,0.0662775609969499,0.048881425947842574,0.036247738999907284,0.08999053952002498
OPC:ZEB1 -> RORA,0.08563037093904047,0.09628291096903285,0.09169682024938186,0.07727087626887359,0.029151193027532843,0.020796167355405494,0.020999412194458868,0.037404596280133505
Oligo:SOX10 -> OLIG1,0.043236274533367355,0.016626103255863504,0.018747058516168064,0.06878596818071891,0.015134862039810005,0.0038672090273599124,0.00492255325469785,0.025874842938591165
Oligo:FLI1 -> ARHGAP25,0.05660571427002055,0.04293641421715919,0.03810451225784208,0.07269096530254048,0.06257593040817488,0.038138495611256616,0.04212039323579948,0.08502241639282176
EN_L3_5_IT_3:BCL11A -> CELF4,0.01073574425426601,0.005377726569923605,0.006241421520609084,0.01566191446326572,0.005523417025605464,5.894146172361999e-05,0.0005423981134212386,0.010746164263638563
Micro:NFATC2 -> CD53,0.03768117280659207,0.006763456044079913,0.025914874069165428,0.059023180556561465,0.02482002155027018,0.006303509540835832,0.004278037542568324,0.04434926955883831
Oligo:RUNX1 -> CYTH4,0.06463279692921543,0.04386091424501066,0.050071504114820156,0.0822993846785155,0.10112421007974443,0.10351179149471518,0.08641660338171159,0.1072842227212755
Oligo:RUNX1 -> IFI16,0.05933358019794458,0.03972046488558864,0.04625234000284115,0.0756807579516743,0.07491969108786828,0.06301011894439101,0.06298288606893827,0.08684287966907193
Micro:NFATC2 -> ATP8B4,0.03024756674716756,0.006209742644914437,0.02175393185090408,0.04651329624642592,0.008309329418833769,0.0001296274105372735,0.003329267563441534,0.014889211350678187
Micro:REL -> PTPRC,0.023411346692469005,0.008523160677600068,0.011811454444088272,0.036655385824093854,0.024933154231690863,0.009795346988696703,0.012170205229215756,0.03888353235442554
Astro:TCF7L1 -> PLSCR4,0.16399862603974433,0.15962381800801081,0.16137626238968508,0.16749721188064073,0.02736407696308505,0.00444498996137615,0.0078089895543295065,0.04860116416831729
Oligo:RUNX1 -> SH3TC1,0.05437581307653448,0.03486673516609396,0.031008560760561778,0.07581397818974113,0.05557910757384223,0.03371214810855825,0.040374755905390164,0.07411476314071029
Oligo:IKZF1 -> TGFBR2,0.07084591740833636,0.06339213308355439,0.05580270839362561,0.08209441407808273,0.09134767574766997,0.06700917079120887,0.06617276274639607,0.11610438472653749
Immune:RUNX3 -> CD96,0.049473265303737475,0.043823441022050345,0.04242446621704578,0.05582257698792692,0.014820428069379247,0.0010477517439931876,0.0012588430713989854,0.028487558731062422
Micro:TAL1 -> GPR34,0.04306379544123635,0.027200226942631647,0.027216607557566955,0.058919173632373416,0.042183835333710035,0.02453632872352986,0.025106226036491843,0.05954639328740927
Oligo:RUNX1 -> RHBDF2,0.03991293321631395,0.02357358583381214,0.023793511425028592,0.056142317803207574,0.042541193247316846,0.038212848052892656,0.029498443312133273,0.051226740812120725
Oligo:IKZF1 -> ST6GAL1,0.055601205688531996,0.052343188502962115,0.04439853628028894,0.06283154898543848,0.08961642604658528,0.08321232387954071,0.08075879442176401,0.09724729294251823
Micro:IRF8 -> RHBDF2,0.0338453327245743,0.008184472602957689,0.009257772445366868,0.05896954292498632,0.028683317978076966,0.012588105447318849,0.012587243388189461,0.044778961538399796
Oligo:ETV6 -> RIN3,0.04127045910964343,0.014721069522369724,0.01701251839886064,0.0666741242586717,0.014760509636715113,0.008439732474962604,0.00852178622324168,0.021040259924328113
Micro:IRF8 -> C3,0.03404356557794965,0.008251621686565859,0.007456471067250175,0.060233084778991315,0.07453803645992407,0.058239508165435,0.05790201240638821,0.09100531263393657
Oligo:ETV6 -> INPP5D,0.037903436924048364,0.01146383686704895,0.012501896946568938,0.06382400694128781,0.015124700085062715,0.008703270577430242,0.00638955124336993,0.022702989259725383
Micro:IRF8 -> ADAM28,0.026543445197365474,0.005745024681288914,0.007184327348451367,0.046622214379860825,0.03287439835828419,0.022629575879963493,0.02675647697033561,0.041055770291418874
Micro:NFATC2 -> ARHGAP24,0.03868548771470597,0.01205475839891632,0.029779209629406174,0.05645399141525073,0.03432372396256646,0.017060986789821056,0.020183602912917733,0.05002515307376356
Oligo:FLI1 -> PLSCR1,0.08780261001600823,0.07530448842657825,0.06649846216356277,0.10470374473694595,0.1333167975601194,0.10824302677968287,0.10540748595393827,0.1598083387534282
Oligo:RUNX1 -> FGD2,0.04753211024160588,0.03397310906816421,0.02780801666329598,0.06417365761748169,0.03567988354035385,0.021648345114730697,0.023977553472407064,0.04854681778713885
Oligo:ETV6 -> BNC2,0.04932996929270631,0.019751999248543144,0.021287274837789586,0.0781403015422463,0.012415119694754784,0.0054361251813682225,0.008270765579255834,0.017976794009197515
Oligo:IKZF1 -> RBM47,0.04903377761780406,0.045019561925166075,0.0377969726743089,0.056659287935870634,0.07588032163660972,0.06643104372103767,0.06539442075558885,0.0858479110349062
Micro:TAL1 -> RHBDF2,0.03814489343019687,0.020307759576257,0.010968018653407066,0.06065189774556173,0.051900243315590476,0.019362390552115007,0.04110951985535683,0.07356453142744507
EN_L2_3_IT:SRRM3 -> ATRNL1,0.05685674444416739,0.06764988072762895,0.054926882137868074,0.052425107455586276,0.07871225137374951,0.055163059580844796,0.051029792960044486,0.10432807647705442
Astro:TCF7L1 -> ZNF423,0.16696320532882153,0.14215930302791732,0.15644478063003758,0.18462436882866556,0.051092976193400474,0.03419408021419581,0.042094589249186555,0.06404161765510981
Oligo:FLI1 -> SUSD6,0.11041091298971772,0.10278279300780453,0.08969415155669708,0.12458335369718469,0.09901924756267545,0.08896274156175263,0.0846083790694483,0.1112529348097504
Oligo:ETV6 -> PELI1,0.04938897722152624,0.018098426651030796,0.020382355096567183,0.07953756356925352,0.041874667535472386,0.02708879333752759,0.023169135297169952,0.05862037075359601
Micro:NFATC2 -> BNC2,0.03819690180974149,0.013276511489214878,0.05201957080434897,0.043745762472701094,0.02374589440908737,0.008153730655668085,0.01216557531925943,0.03733213583071101
Oligo:ETV6 -> NFIX,0.06698831870444091,0.041387065278920415,0.0415086732700549,0.09252876813439422,0.07210913131876866,0.048843128486066666,0.04650519581962388,0.09654410048469207
Oligo:ETV6 -> PALD1,0.033590189842578035,0.009639513985797774,0.012497941618420666,0.05611165188304688,0.011893361347547872,0.0066220041973897815,0.005644071552044141,0.01765368482037881
Oligo:RUNX1 -> FOXP2,0.058439322391934764,0.035862185706476195,0.03536403443913326,0.08126553471106482,0.08675566387792917,0.06488866524856403,0.07036464626193398,0.10588467200060936
Oligo:IKZF1 -> LHFPL2,0.07174726121730805,0.06318770339623235,0.05524557141307659,0.08427788502996164,0.09233624058809274,0.08278244807555028,0.07749971670438427,0.10453139878621816
Micro:IRF8 -> LPCAT2,0.03987317047090327,0.015971777863949273,0.01428950638511852,0.06461569881727265,0.03857081711129041,0.021515719511210382,0.021803716068346926,0.055481916432802175
Micro:IRF8 -> LAPTM5,0.045307860747972356,0.024122310955518353,0.02055083831516135,0.06827914686060489,0.06714511109047308,0.05340807468891147,0.05006069842555537,0.08255583562371276
Oligo:IKZF1 -> CHST11,0.09226048698250613,0.08672412496928389,0.07262921654380355,0.10484430320846853,0.12592845750475087,0.09723751287896726,0.09831121952169575,0.15408254880917024
Oligo:TCF12 -> SHROOM4,0.05871193867114316,0.029537108706340142,0.041431491579637346,0.0819395771992976,0.028816144435672778,0.022440707386983987,0.015453867782581992,0.03868500128656258
Oligo:FLI1 -> CFLAR,0.1526362931926263,0.15041821144757847,0.12961231310381832,0.16525732410955424,0.1481600619088483,0.12977525910347906,0.11978149543822905,0.17154174654684257
Oligo:ELF1 -> RAD51B,0.07177797959997602,0.03040153766985416,0.03508341723189999,0.11081348174907497,0.030937286682576517,0.01823761808309238,0.01698203492798638,0.044264746859613686
Oligo:ETV6 -> DOCK8,0.030372608131551192,0.004667250578450995,0.007252755359641622,0.05478521329405613,0.008524244900257199,0.0018431889740710822,0.0028050606353311625,0.014724364995813305
Oligo:FLI1 -> NLRP1,0.12281451532106417,0.1005640444483359,0.0918583583733635,0.14941782923127866,0.20668217821393323,0.1931005557635261,0.1831383941923268,0.22524488144993995
Oligo:FLI1 -> PGM5,0.11661499720657927,0.09972602940368219,0.08807584577374247,0.1393290568244462,0.17001776290330178,0.16016899232761417,0.1617340343076887,0.17908401248895217
Oligo:RUNX1 -> NCK2,0.06747464848316295,0.05622683446493945,0.05391728583977332,0.07987723681396953,0.1728677121452873,0.13746929141946249,0.16353670856084587,0.19523242430042043
EN_L5_6_NP:ERG -> CHRM2,0.06789935653580996,0.06078677141673197,0.0466700608813868,0.08207029692256054,0.0802095206089906,0.06245300067526108,0.05389650987401212,0.10224428594334464
Oligo:ETV6 -> TGFBR2,0.050424785791943864,0.022584872943725104,0.027471685463702523,0.07582129238017395,0.02292188548477949,0.016398838875752074,0.01439998435479675,0.030444359354284595
Oligo:FLI1 -> TRIM38,0.12842675974921444,0.10592118092174496,0.10448953578014537,0.15164816114748372,0.19199913245301578,0.17712535515634528,0.1628589990390613,0.21400608780832822
Oligo:IKZF1 -> LPCAT2,0.06555258499786552,0.05819608480274367,0.05042855447819645,0.07679285035526102,0.10127745918537122,0.08722957005826894,0.08649930406659914,0.11569048130830839
Oligo:FLI1 -> CMKLR1,0.09376681866247778,0.08187097274002292,0.0588689643349615,0.11716366878746337,0.15626300184144074,0.15241048669883367,0.14775827592520024,0.16244162237086449
Oligo:ETV6 -> RBM47,0.045595506770713466,0.018269666090573435,0.02001892006749928,0.07204672046239059,0.019302570859802054,0.011905017850260753,0.011225248378426061,0.027040008605260714
Micro:IRF8 -> ARHGAP25,0.030887559161979057,0.011357036488084591,0.013001073984203991,0.04959606308781386,0.048542103978927546,0.039403050070947965,0.040582047779992914,0.057091659032384674
Oligo:FLI1 -> SRGAP2B,0.08027853616593389,0.06614409598698462,0.05713941824388965,0.09891531521643067,0.13372133427152408,0.11761755243432175,0.11458391176881805,0.15134193644147825
Micro:IRF8 -> LINC01141,0.06401264480613926,0.03237536405085246,0.0391406756857681,0.09226726974396825,0.03932197181568425,0.017219124027916265,0.024696980637175656,0.057685891298822546
Astro:TCF7L2 -> SPON1,0.16235344934013435,0.12246198940626175,0.13519972057165897,0.1958760436913083,0.10712760436431287,0.06298155062707647,0.09483808741780284,0.13534538970618612
Astro:FOS -> JUN,0.07265952856672526,0.04964078548066152,0.059891341439570624,0.0905529936733345,0.06082455632558488,0.037050170950032366,0.035568695402119016,0.08533967947509413
Oligo:IKZF1 -> CMTM7,0.08165476791407524,0.07673270442179025,0.061093831679088474,0.09439626777771107,0.10422101597371383,0.08744818264486257,0.0936056279195146,0.1179151266652391
Oligo:FLI1 -> FGD4,0.11608660981299745,0.10625652439970501,0.09284512892133041,0.13262239296547723,0.16046042082108353,0.1365006751514868,0.12669452361126837,0.18932324226078948
Astro:TCF7L2 -> STK33,0.15410642429324556,0.11606844315746874,0.13493341893148697,0.18271191754201338,0.055573081135729265,0.02637147636422897,0.039942546624469416,0.07798915077710936
Oligo:ETV6 -> IFI16,0.056445963868717836,0.033979699377285455,0.030789776668782336,0.08050718971440177,0.04479556223266064,0.03495196374817471,0.033249663635009086,0.055490310773729346
Oligo:IKZF1 -> RGS10,0.07299534281170002,0.0674671130832235,0.05309978195734376,0.08570723810311645,0.06397319458047668,0.037583670246402176,0.04370525730630788,0.08730192538459834
Oligo:FLI1 -> RCSD1,0.08636042194426014,0.07897065215868494,0.06687022877693521,0.0998004034207102,0.08744260083478855,0.06962086366643734,0.06960012687576438,0.10527470639847629
Oligo:RUNX1 -> CIITA,0.06504467901063729,0.04845996992338915,0.043702137696602125,0.084008304211279,0.07450070316517601,0.06310278891634619,0.06243878197289329,0.08623062088573231
Micro:TAL1 -> WDFY4,0.027931502815216468,0.005752058462368705,0.004192817478984802,0.05089056765975622,0.04134676342938785,0.017660615655435797,0.021376308627274555,0.06317506471742056
Oligo:IKZF1 -> LCP2,0.060066514030435225,0.048965837657292476,0.042044413344480704,0.07462790255998389,0.07050761005353971,0.05383642243412272,0.0577769329612228,0.08520854240940666
Oligo:IKZF1 -> SLCO2B1,0.037399654258033654,0.02396916736375888,0.019106430159022924,0.05326150975467645,0.04533085186290344,0.03642378964428215,0.032729610722813225,0.05608500354225923
Oligo:RUNX1 -> MYO1F,0.05372690171302933,0.03735091107244239,0.037074311103506695,0.07024119233808415,0.06960604108385404,0.05759244465215813,0.05697838783356208,0.08192666592484803
Oligo:ETV6 -> HCLS1,0.03818642580025588,0.007689377882412516,0.009939743210486584,0.06755829105406223,0.016020084564463414,0.008620119251899339,0.013753915877989277,0.020853151563982562
Oligo:FLI1 -> B2M,0.11145711100945971,0.08505582161398778,0.08782593022235467,0.13647334610074827,0.16071105463788668,0.14738396200716256,0.14647941591522284,0.17449042031458065
Micro:IRF8 -> CLEC7A,0.044144636439048694,0.018511763405368895,0.016270384643630367,0.07089819885359776,0.05015878100138194,0.04271372337197296,0.03656231244172071,0.060679544095917054
OPC:ZEB1 -> LAMA4,0.12649759195794752,0.14520887810749775,0.13252446852933264,0.11412851059747986,0.031087382170660937,0.009452808541083142,0.01696969452746901,0.04896351280704581
Micro:REL -> SAMSN1,0.031357282030729364,0.011258893019576131,0.010667964208988077,0.05175113544717663,0.022141682981768617,0.013211346640914308,0.012356470040353541,0.03149945762290334
Oligo:FLI1 -> DISP1,0.10958203611511881,0.10082664426828455,0.09094197373256495,0.12327976322981295,0.16912716699036925,0.15653598445640896,0.15868365479111007,0.18064451435697895
Micro:IRF8 -> SRGAP2B,0.03403726916307954,0.007022889419162804,0.008087067431809477,0.06051955990067297,0.02505408226101484,0.011430359891656448,0.012671214680445306,0.03805737723597881
Oligo:FLI1 -> MEF2A,0.0798266395342,0.06506146801159743,0.05850127179878522,0.09787190916320869,0.1220796092526655,0.10693094351791743,0.10697198286245094,0.13720775531514678
Oligo:FLI1 -> SLC4A7,0.11702346376027259,0.10594990617852391,0.09444690005180564,0.1338485244053804,0.2261968022660471,0.22707375420951995,0.1987162678332686,0.2394985935107
Endo:SOX18 -> CLDN5,0.020208595905674642,0.009893832905261453,0.015874274176755333,0.02753313827034093,0.020444345063489876,0.014370396460521783,0.011617231744926742,0.027894876024255548
Oligo:IKZF1 -> ITGAX,0.0690016487870424,0.0595026284223567,0.05230344951375635,0.08210025860602826,0.09842823201816904,0.08678817528600452,0.09017601911169487,0.10837436683748848
Oligo:RUNX1 -> ST8SIA4,0.06915280704923299,0.05817916505493987,0.05929241907600798,0.0795698220329921,0.10593984341992298,0.09985752642039251,0.09200201941725153,0.11594991392102393
Micro:IRF8 -> PIK3R5,0.04293685056307394,0.022070976123736756,0.027303869464693462,0.06118627833193281,0.028755757234632553,0.007868422413437022,0.019019056273537192,0.04406777512577804
Astro:TCF7L2 -> SLC7A14,0.14360677782812653,0.10315747760699263,0.11740590921475696,0.17693186224537819,0.06225047745800132,0.02130710093761006,0.033414009571778654,0.09714039966130833
Oligo:FLI1 -> PARP14,0.1169361176983511,0.11487194907469561,0.0955916839249691,0.1286404188968699,0.15514327512861478,0.13860712844538134,0.13652256975721194,0.1727217011559329
Oligo:TCF12 -> LPAR1,0.08573429584220903,0.0504341638241366,0.0585814519369549,0.1169607838038723,0.04868139737819699,0.045104498362001984,0.031194196546705993,0.05921344730204
Oligo:FLI1 -> CMTM7,0.10136308515403146,0.0855889296992356,0.07844095634383677,0.12071122728652678,0.14376998589266257,0.1280223937457704,0.1291262825112037,0.1589656336568382
Oligo:RUNX1 -> LILRB1,0.06988995755542929,0.059391509489235286,0.04668563931946894,0.08674134070650648,0.056214204669487906,0.046132872582227945,0.03680313668141042,0.0709604047071567
Micro:NFATC2 -> BLNK,0.02949789701109108,0.00970046773022783,0.02489587264576904,0.041697623834183774,0.018633708542725436,0.0054686106568197215,0.016968967396457542,0.02604862805881226
Oligo:RUNX1 -> ADAM28,0.03171255693164792,0.019332206407181002,0.017342178869461464,0.045087921224974625,0.03581661089452135,0.030805450299708537,0.027888675039662716,0.04228615911935711
PC:TBX15 -> NOTCH3,0.021200008107707516,0.014089746225512572,0.02882233391198453,0.020943976146666533,0.01904990849740351,0.006234026530008197,0.008006828876244163,0.030979389291680866
Oligo:IKZF1 -> CD84,0.08156595052455065,0.07019412324366438,0.057815520522796204,0.09912707916587105,0.10845052432203535,0.09348102081911912,0.09535177845482921,0.12248464900709652
Oligo:IKZF1 -> SYK,0.02560740029302453,0.013105841321066087,0.011053975414017463,0.0391348922185073,0.04782551039011214,0.0339207148596501,0.03534823621475074,0.06101654524302389
Oligo:RUNX1 -> CX3CR1,0.06775607486401652,0.04790399418196537,0.044421815931102095,0.08934924467149938,0.03726706988800555,0.024637889815053233,0.025517381231765706,0.049456504252601625
EN_L2_3_IT:SRRM3 -> FGF14,0.03424717701000579,0.03224737480359531,0.027924818653037083,0.03840825729169541,0.02154165440542414,0.006833077368834786,0.007732925301816576,0.03580030747552264
Oligo:FLI1 -> DENND3,0.06475813855480071,0.05157293633480607,0.04607719820975784,0.08069120983731949,0.13476134159627381,0.12222590699727412,0.1159255022029261,0.15044697859244754
IN_SST:MAFB -> KLF5,0.03514162134644774,0.03175494509622107,0.025039488796807716,0.04188602574638111,0.0407755773383501,0.026815220220796035,0.030685619607867556,0.05280073476236841
Oligo:IKZF1 -> LYN,0.038714398445363236,0.026370651493678784,0.023012608812961712,0.052737166737406235,0.06797796171922535,0.06139195794086836,0.055180434667651164,0.07766972713419096
Oligo:ETV6 -> IKZF1,0.03418341981788875,0.00340523791221802,0.010380077282764771,0.061474182038286126,0.016770098962930143,0.010806204454418128,0.012308235342627986,0.02198297802733724
Oligo:FLI1 -> CD86,0.07389531955849117,0.045014205812532786,0.04216254973297332,0.1042022613442293,0.12184549257280267,0.10175669698991938,0.10974876449499887,0.13793825440314628
Oligo:RUNX1 -> CD74,0.04337708201979984,0.02407927774285011,0.02415714665056166,0.0626359518428938,0.06448912683564244,0.04887626578979032,0.05121105597991369,0.07893459278643282
Oligo:IKZF1 -> APBB1IP,0.04916539227350296,0.04004193472836199,0.03541101241339699,0.06060431097612643,0.03807727768229811,0.02584603185104146,0.03051408154592143,0.0479744986661148
Oligo:ETV6 -> LDLRAD4,0.07302578033778284,0.04177157118036172,0.04313885953919502,0.10359634531578735,0.05879279135430977,0.045044308390608696,0.04580826950699999,0.07215929375981521
Oligo:ETV6 -> PLCG2,0.049259692873683016,0.023028498124741312,0.021817767924370058,0.0760962527228104,0.02253975172248648,0.020767172734209506,0.014232374902928413,0.02757972962640403
Oligo:FLI1 -> IL18,0.07584863615592148,0.058279588345443466,0.05566291476664107,0.09472602075580074,0.09559930983006718,0.07595668601510772,0.07420387771035042,0.11611833779740532
Oligo:ETV6 -> SP100,0.038100193165006284,0.013893875449968228,0.014347864376166017,0.06207951641694546,0.009412572045720418,0.0035202588847003478,0.007723817486025946,0.013203105906077706
Oligo:IKZF1 -> CTSC,0.08437874991587348,0.07688756818829671,0.06184578820704427,0.09939082163407648,0.0929291631620063,0.07526150728383388,0.07418336530406985,0.11113589003006073
OPC:ZEB1 -> TNR,0.12687613296899689,0.13639774154805986,0.12643455148274887,0.12233611942258944,0.011643341905800618,0.003437202860642579,0.006523830022552833,0.01830616737000355
Oligo:ETV6 -> BMP2K,0.06767898705652822,0.03306232253535066,0.03410115661566253,0.10177623453754989,0.05768312615327087,0.04599947052871104,0.03837386183978262,0.0731795861222949
Micro:IRF8 -> SLA,0.05035682798227954,0.023807147141340725,0.02377048883163026,0.07692483797807359,0.061379442714664306,0.04261737844895142,0.05199096188671649,0.07545471526149465
Micro:TAL1 -> FLI1,0.01896212571923437,0.004952332590740307,0.0035493494637368673,0.033673410411230176,0.014255861198670389,0.005287993633913558,0.008623454785512533,0.02155599818762773
Micro:NFATC2 -> ARHGAP15,0.02961506559014744,0.006242857470674633,0.023502749598492544,0.04435732764571131,0.01987003665289986,0.005461918682782614,0.008818422017176909,0.03259990295582
Astro:TCF7L1 -> FAM189A2,0.21914341946979218,0.2064260794165047,0.2322416519178302,0.21895297327241695,0.04078333117663534,0.015409737972498064,0.023286506361370182,0.06221854018633653
Oligo:IKZF1 -> MYO1F,0.05457339359184937,0.040432622578930176,0.03638991542888346,0.07073551817979197,0.07030206568552265,0.06081329114806585,0.05905735190606789,0.08066880984397842
Micro:NFATC2 -> AOAH,0.03379105127094453,0.009297194425808205,0.020409816219839894,0.05272859721906506,0.02540086049242445,0.0075826119282548544,0.009972181981904981,0.04202432402976902
Oligo:RUNX1 -> BNC2,0.04096795342549213,0.021947267342341096,0.021900274367855015,0.060012135995886215,0.10199173956688416,0.10044303926555531,0.09186713257040442,0.10782839321578849
Micro:TAL1 -> PIK3AP1,0.03241246058142618,0.012117098570127677,0.015371463989430097,0.051080639883073514,0.025447316982416795,0.012387200748072482,0.015984042991270556,0.03670901209516208
Oligo:RUNX1 -> RGS1,0.05848103138795177,0.029614819746320874,0.030995106657943673,0.08665709957377128,0.10027243688022529,0.08471427811134481,0.08428748258769676,0.11604399341092982
Oligo:RUNX1 -> IL13RA1,0.052741133608539575,0.03834836672316802,0.03953398243667586,0.06654109263715725,0.08248644187231872,0.07702982297085145,0.07150685496090796,0.09070454477875775
Oligo:FLI1 -> WDFY4,0.05498321554024004,0.039367493876496,0.037525181309729004,0.0715200934873676,0.06507366275617174,0.05649277966928182,0.05748719298153829,0.0731573391869335
Oligo:FLI1 -> ST8SIA4,0.08229050223656902,0.05918950537378133,0.05000783977830853,0.10998233189709317,0.11607405387154243,0.08552974684479756,0.08429469254446534,0.14723588804845347
Oligo:ETV6 -> PARP14,0.06853144062415378,0.03552793296181046,0.03996438384457311,0.09931672284511578,0.05167633824215932,0.04244932590267739,0.04145441103067565,0.06140080801764213
Oligo:FLI1 -> CPVL,0.09547990803238948,0.07303927396490263,0.06880708803781614,0.12003663506341962,0.14812762837526836,0.1264048181312568,0.1321808693018186,0.16696241303399897
Oligo:RUNX1 -> PLCB2,0.08488304826162511,0.0660021738643268,0.06288866170113049,0.1053206787405216,0.10761066288677014,0.10558730897632135,0.09185048842193372,0.11650242707441273
Astro:TCF7L1 -> SNTB1,0.1981564444506907,0.18643444588156224,0.19940952239832518,0.20339090476143776,0.0647119668278376,0.03465041988920629,0.049265633288102545,0.0874659070670208
EN_L5_6_NP:ERG -> PALMD,0.06402603899553788,0.057160075773528926,0.05412446099052764,0.0724098096090475,0.08192500575803435,0.0626311754539303,0.050036320026600044,0.10751626377580356
Oligo:SOX10 -> CREB5,0.04518647911991001,0.018524129251862215,0.023584253001161494,0.06931876711330817,0.020202647747910692,0.006356157097036564,0.007371908301985384,0.0335412627963104
Micro:IRF8 -> LHFPL2,0.03980788055235457,0.008548894177787756,0.007524913525629776,0.07157885725300042,0.029762812580479595,0.012271158122712941,0.016394213963694997,0.04519293911775524
Oligo:FLI1 -> SLCO2B1,0.0455796678051919,0.03028920377255737,0.02812160812868961,0.06195392965976032,0.061909508197899275,0.04869956039128189,0.049439143083712986,0.07474966465830113
Oligo:IKZF1 -> ADAM28,0.036188133823400415,0.023543938092228735,0.02194358675825155,0.04963250522156071,0.02466520474089647,0.010069243572288911,0.010382857910900564,0.03910435874019825
Oligo:RUNX1 -> SLA,0.050724589255102405,0.037408695197492785,0.0317309946109075,0.06687933360600472,0.09220805593453565,0.07666554333171982,0.07590469996646616,0.10813099021997832
OPC:ZEB1 -> KCNT2,0.10383778693631328,0.0980031358166048,0.10595043708954378,0.10569878741955227,0.03317218083545377,0.01656359924401133,0.03103225430766033,0.04254643489507172
Oligo:FLI1 -> BNC2,0.055683688887971414,0.04208535335074058,0.03695561820917168,0.07184689199598673,0.08202031593260005,0.07231952103544682,0.06699990350406043,0.09438091959544653
EN_L5_6_NP:ERG -> CD34,0.06907028751986527,0.07152051089966782,0.06417663097584826,0.07029200410197252,0.060382865890848236,0.04012471135446435,0.030815104386494464,0.0852958239112171
Micro:IRF8 -> RIN3,0.030367113546797286,0.00902114685920623,0.011932384949881279,0.05025746118905085,0.05376761222733447,0.042642340706268815,0.041365932089025316,0.06553108805702186
Micro:TAL1 -> BHLHE41,0.048621829696073586,0.028753732388835784,0.027092593946058473,0.06932049622470006,0.03451779275193166,0.005469231271797234,0.00865737696657938,0.06197228138467509
Oligo:ETV6 -> ARHGAP25,0.04646511408895613,0.021694468752212048,0.020653477981178916,0.07175625481121682,0.022375926781459995,0.017647554313007588,0.015773387936931525,0.028041382437950468
IN_PVALB:PRDM1 -> ST8SIA4,0.03270046763670333,0.016996670226436396,0.021372906776838917,0.04621614677176902,0.04960409901381441,0.010283239187486084,0.011334944943709194,0.08839910596203117
Oligo:FLI1 -> ZFHX3,0.08698370258056239,0.07489585063924328,0.07176631334585702,0.10063632316857463,0.1371718786753032,0.12804187215521967,0.12433780370516678,0.14815391942041323
Micro:NFATC2 -> ADAM28,0.02582992430617052,0.005498304468035321,0.02408439994459659,0.0368684964060251,0.010314443390710337,0.0014937767049268034,0.015566693764175991,0.012098651546869312
Endo:GATA2 -> CD34,0.020502958141633523,0.0042558239056384095,0.009737541574049033,0.03400923354342335,0.034384557496378365,0.0221309906505632,0.020475335891189522,0.0474659517218804
Oligo:ETV6 -> CHST11,0.05176424061082893,0.02026473814978286,0.018326264399435806,0.08423297994704855,0.0443549546601916,0.029248131681516663,0.030112251028549024,0.059029717965350344
Oligo:FLI1 -> EPSTI1,0.11321118285441217,0.09678644837526906,0.0883112022333213,0.13387354040452915,0.09967061701253307,0.07637905996445493,0.07279493312787824,0.12475423747889958
